file,kernel,warmth,metric,value,unit
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Global st insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Int insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Conv insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,HFMA,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,HMUL,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,HADD,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FFMA,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FMUL,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FADD,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DFMA,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DMUL,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DADD,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DRAM total,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Comp thru [%],77.99,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Mem thru,2.45,Tbyte/s
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DRAM thru [%],60.93,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Duration,360.38,us
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 hit [%],53.79,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L1 hit [%],20.89,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Mem Busy [%],54.13,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,SM Busy [%],75.76,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Regs/thr,32,register/thread
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Shmem static,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Occ [%],89.82,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Block Size,256,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Grid Size,"115,200",
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Waves/SM,109.09,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Warps active,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Warps launched,"921,600",warp
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Warp Cyc/Inst,18.86,cycle
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Elig Warps/Sched,6.77,warp
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,No Eligible [%],24.14,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Coal ld [%],82.80,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Coal st [%],100,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Sec/req ld,4.29,sector
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Sec/req st,4,sector
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Exec insns,"185,241,600",inst
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Total insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Global st insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Int insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Conv insns,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,HFMA,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,HMUL,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,HADD,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,FFMA,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,FMUL,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,FADD,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,DFMA,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,DMUL,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,DADD,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,DRAM total,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Comp thru [%],77.86,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Mem thru,2.43,Tbyte/s
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,DRAM thru [%],60.53,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Duration,365.79,us
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L2 hit [%],53.23,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,L1 hit [%],20.89,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Mem Busy [%],53.74,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,SM Busy [%],75.59,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Regs/thr,32,register/thread
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Shmem static,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Occ [%],89.85,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Block Size,256,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Grid Size,"115,200",
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Waves/SM,109.09,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Warps active,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Warps launched,"921,600",warp
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Warp Cyc/Inst,18.90,cycle
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Elig Warps/Sched,6.76,warp
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,No Eligible [%],24.39,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Coal ld [%],82.80,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Coal st [%],100,%
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Sec/req ld,4.29,sector
vt_profiles-r02b06/vt.fp32.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,warm,Sec/req st,4,sector
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Total duration [us],"5,117.16",
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP16 FLOPs,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP32 FLOPs,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP64 FLOPs,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Total FLOPs,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP16 GFLOP/s,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP32 GFLOP/s,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP64 GFLOP/s,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Total GFLOP/s,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,DRAM rd [GB],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,DRAM wr [GB],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,DRAM total [GB],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,DRAM rd BW [GB/s],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,DRAM wr BW [GB/s],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,DRAM total BW [GB/s],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Global ld insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Global st insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Shared ld insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Shared st insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Total insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Int insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP16 insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP32 insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,FP64 insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Conv insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,cold,Warps launched,"15,475,400",
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Total duration [us],"5,120.64",
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP16 FLOPs,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP32 FLOPs,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP64 FLOPs,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Total FLOPs,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP16 GFLOP/s,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP32 GFLOP/s,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP64 GFLOP/s,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Total GFLOP/s,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,DRAM rd [GB],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,DRAM wr [GB],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,DRAM total [GB],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,DRAM rd BW [GB/s],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,DRAM wr BW [GB/s],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,DRAM total BW [GB/s],0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Global ld insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Global st insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Shared ld insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Shared st insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Total insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Int insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP16 insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP32 insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,FP64 insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Conv insns,0,
vt_profiles-r02b06/vt.fp64.ncu-rep,AGGREGATE,warm,Warps launched,"15,475,400",
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Exec insns,"234,968,536",inst
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Total insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Global st insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Int insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Conv insns,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,HFMA,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,HMUL,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,HADD,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FFMA,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FMUL,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,FADD,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DFMA,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DMUL,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DADD,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DRAM total,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Comp thru [%],54.69,%
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Mem thru,3.63,Tbyte/s
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,DRAM thru [%],90.22,%
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Duration,617.98,us
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L2 hit [%],36.36,%
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,L1 hit [%],17.93,%
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Mem Busy [%],67.03,%
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,SM Busy [%],54.99,%
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Regs/thr,32,register/thread
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Shmem static,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Occ [%],89.19,%
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Block Size,256,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Grid Size,"115,200",
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Waves/SM,109.09,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Warps active,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Warps launched,"921,600",warp
vt_profiles-r02b06/vt.fp64.ncu-rep,DOMINANT:ss_body_0_map_0_0_139_2_7,cold,Act Thr/Warp,32.00,
