file,kernel,rep,metric,value,unit
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_79_2_6,1,Act Thr/Warp,31.98,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_79_2_6,1,Warp Cyc/Inst,20.28,cycle
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_79_2_6,1,Elig Warps/Sched,4.79,warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_79_2_6,1,No Eligible [%],31.40,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_79_2_6,1,Coal ld [%],53.22,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_79_2_6,1,Coal st [%],99.97,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_79_2_6,1,Sec/req ld,4.07,sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_79_2_6,1,Sec/req st,2.00,sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Exec insns,"31,334,400",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Total insns,"31,334,400",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Global ld insns,"2,995,200",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Global st insns,"230,400",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Shared ld insns,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Shared st insns,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Int insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,FP16 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,FP32 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,FP64 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Conv insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Mem insns (thr),"258,048,000",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,HFMA,"14,745,600",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,HMUL,"14,745,600",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,HADD,"7,372,800",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,FFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,FMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,FADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,DFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,DMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,DADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,DRAM total,55.38,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,DRAM rd,46.77,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,DRAM wr,8.61,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L2 hit bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L2 miss bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L2 hit sectors,"6,135,504",sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L2 miss sectors,"2,313,826",sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L1 hit bytes,82.08,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L1 miss bytes,220.45,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L2 global ld bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L2 global st bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Comp thru [%],89.32,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Mem thru,903.79,Gbyte/s
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,DRAM thru [%],22.48,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Duration,61.28,us
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L2 hit [%],73.40,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,L1 hit [%],27.13,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Mem Busy [%],37.30,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,SM Busy [%],68.33,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Regs/thr,32,register/thread
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Shmem static,0,byte/block
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Shmem dynamic,0,byte/block
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Occ [%],86.87,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Theo Occ [%],100,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Block Size,256,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Grid Size,"28,800",
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Waves/SM,27.27,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Warps active,"638,838,456",warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Warps/cyc active,55.60,warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Warps launched,"230,400",warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Act Thr/Warp,32,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Warp Cyc/Inst,20.23,cycle
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Elig Warps/Sched,4.04,warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,No Eligible [%],31.49,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Coal ld [%],78.69,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Coal st [%],100,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Sec/req ld,3.00,sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11,1,Sec/req st,2.00,sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Exec insns,"15,667,200",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Total insns,"15,667,200",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Global ld insns,"1,497,600",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Global st insns,"115,200",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Shared ld insns,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Shared st insns,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Int insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,FP16 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,FP32 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,FP64 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Conv insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Mem insns (thr),"129,024,000",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,HFMA,"7,372,800",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,HMUL,"7,372,800",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,HADD,"3,686,400",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,FFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,FMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,FADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,DFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,DMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,DADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,DRAM total,24.57,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,DRAM rd,23.53,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,DRAM wr,1.05,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L2 hit bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L2 miss bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L2 hit sectors,"2,923,004",sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L2 miss sectors,"1,161,947",sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L1 hit bytes,45.33,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L1 miss bytes,105.33,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L2 global ld bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L2 global st bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Comp thru [%],84.21,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Mem thru,740.50,Gbyte/s
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,DRAM thru [%],18.43,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Duration,33.18,us
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L2 hit [%],73.17,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,L1 hit [%],30.09,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Mem Busy [%],34.95,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,SM Busy [%],67.07,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Regs/thr,32,register/thread
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Shmem static,0,byte/block
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Shmem dynamic,0,byte/block
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Occ [%],86.94,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Theo Occ [%],100,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Block Size,256,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Grid Size,"14,400",
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Waves/SM,13.64,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Warps active,"326,463,026",warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Warps/cyc active,55.64,warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Warps launched,"115,200",warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Act Thr/Warp,32,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Warp Cyc/Inst,20.71,cycle
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Elig Warps/Sched,4.05,warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,No Eligible [%],33.31,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Coal ld [%],78.65,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Coal st [%],100,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Sec/req ld,3.00,sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_87_2_11#1,1,Sec/req st,2.00,sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Exec insns,"28,800,000",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Total insns,"28,800,000",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Global ld insns,"2,995,200",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Global st insns,"460,800",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Shared ld insns,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Shared st insns,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Int insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,FP16 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,FP32 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,FP64 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Conv insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Mem insns (thr),"213,811,200",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,HFMA,"14,745,600",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,HMUL,"7,372,800",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,HADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,FFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,FMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,FADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,DFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,DMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,DADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,DRAM total,54.38,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,DRAM rd,38.61,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,DRAM wr,15.77,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L2 hit bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L2 miss bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L2 hit sectors,"6,453,433",sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L2 miss sectors,"1,927,574",sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L1 hit bytes,107.34,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L1 miss bytes,209.10,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L2 global ld bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L2 global st bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Comp thru [%],73.62,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Mem thru,1.05,Tbyte/s
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,DRAM thru [%],26.19,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Duration,51.68,us
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L2 hit [%],78.92,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,L1 hit [%],33.92,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Mem Busy [%],49.09,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,SM Busy [%],75.03,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Regs/thr,28,register/thread
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Shmem static,0,byte/block
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Shmem dynamic,0,byte/block
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Occ [%],85.99,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Theo Occ [%],100,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Block Size,256,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Grid Size,"28,800",
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Waves/SM,27.27,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Warps active,"528,775,338",warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Warps/cyc active,55.03,warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Warps launched,"230,400",warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Act Thr/Warp,32,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Warp Cyc/Inst,18.20,cycle
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Elig Warps/Sched,4.87,warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,No Eligible [%],24.92,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Coal ld [%],68.37,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Coal st [%],100,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Sec/req ld,3.00,sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_map_1_1_94_3_9,1,Sec/req st,2.00,sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Exec insns,"3,870,720",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Total insns,"3,870,720",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Global ld insns,"215,040",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Global st insns,"107,520",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Shared ld insns,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Shared st insns,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Int insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,FP16 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,FP32 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,FP64 insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Conv insns,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Mem insns (thr),"24,084,480",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,HFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,HMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,HADD,"3,440,640",inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,FFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,FMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,FADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,DFMA,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,DMUL,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,DADD,0,inst
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,DRAM total,13.77,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,DRAM rd,13.77,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,DRAM wr,0,byte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L2 hit bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L2 miss bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L2 hit sectors,"364,552",sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L2 miss sectors,"638,887",sector
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L1 hit bytes,5.71,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L1 miss bytes,14.94,Mbyte
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L2 global ld bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L2 global st bytes,n/a,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Comp thru [%],48.77,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Mem thru,1.07,Tbyte/s
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,DRAM thru [%],26.69,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Duration,12.90,us
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L2 hit [%],35.95,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,L1 hit [%],27.64,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Mem Busy [%],23.32,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,SM Busy [%],44.65,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Regs/thr,16,register/thread
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Shmem static,0,byte/block
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Shmem dynamic,0,byte/block
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Occ [%],75.17,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Theo Occ [%],100,%
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Block Size,256,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Grid Size,"13,440",
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Waves/SM,12.73,
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Warps active,"105,026,736",warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Warps/cyc active,48.11,warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Warps launched,"107,520",warp
vt_profiles-r02b05/vt.f16.ncu-rep,ss_body_2_map_1_1_94_4_2,1,Act Thr/Warp,32,
